company,name,salary_top,salary_bottom,field,education,skills
company 97,job 970,8161.1890869902445,485.0041546586725,['casual'],['tertiary'],"['Warehousing, Storage & Distribution ', 'Nursing - Aged Care ', 'Organisational Development']"
company 97,job 971,2517.5927036189273,1217.4735690285665,['apprenticeship'],['masters'],"['Management - Internal', 'Other', 'Customer Service - Customer Facing', 'Photography', 'CEO']"
company 97,job 972,9264.779948530511,6218.252935650169,['part time'],['tertiary'],"['Pattern Makers & Garment Technicians', 'Client & Sales Administration', 'Chiropractic & Osteopathic', 'Teaching - Tertiary']"
company 97,job 973,8672.782183873553,866.6011079987824,['casual'],['tertiary'],"['Butchers', 'Other', 'All Construction ']"
company 97,job 974,7098.2957287520985,3987.049426954978,['internship'],['none'],"['New Business Development', 'Dental ', 'Management']"
company 97,job 975,4835.776077755488,2128.8992274094167,['part time'],['apprenticeship'],['All Healthcare & Medical ']
company 97,job 976,9946.093129235822,4437.819931985243,['part time'],['tertiary'],"['Policy, Planning & Regulation', 'Water & Waste Engineering', 'Foreperson/Supervisors', 'Electricians ']"
company 97,job 977,4708.742790373592,2701.522149322042,['apprenticeship'],['secondary'],"['Fitters, Turners & Machinists']"
company 97,job 978,8557.549443014708,4713.301707676222,['full time'],['PhD'],"['Community Development', 'Other', 'Criminal & Civil Law']"
company 97,job 979,635.7534642606832,193.98749469112352,['full time'],['masters'],"['Other', 'Banking - Business', 'Materials Handling Engineering', 'Sales - Pre & Post', 'Oil & Gas - Exploration & Geoscience']"
company 98,job 980,6222.255081021822,3070.2150883136724,['apprenticeship'],['tertiary'],"['Medical Administration', 'Compliance & Risk', 'Dental ', 'Analysis & Reporting']"
company 98,job 981,8700.85798026416,6297.283838176793,['apprenticeship'],['masters'],['Student Services']
company 98,job 982,7268.662395917572,4782.703083390995,['part time'],['PhD'],['Financial Managers & Controllers']
company 98,job 983,9102.760549478779,3247.3449537551323,['internship'],['secondary'],"['Quality Assurance & Control', 'Marketing Communications', 'Other', 'Customer Service - Customer Facing']"
company 98,job 984,5286.262158991768,1764.109885182783,['casual'],['MBA'],"['Consultants', 'Engineering - Software', 'Road Transport ', 'Painters & Sign Writers']"
company 98,job 985,7806.664407465836,6165.203517756014,['part time'],['PhD'],"['Management - Agency', 'Database Development & Administration', 'Telecommunications']"
company 98,job 986,3104.3692734686747,738.9794338134858,['internship'],['masters'],['Workplace Training & Assessment']
company 98,job 987,7725.697717593145,1908.3580033733883,['internship'],['MBA'],"['Web & Interaction Design', 'CEO', 'Supervisors/Team Leaders', 'All Retail & Consumer Products ', 'Merchandisers']"
company 98,job 988,7438.104467726595,6511.366022822348,['casual'],['none'],"['Nursing - Psych, Forensic & Correctional Health', 'Accounts Payable']"
company 98,job 989,9854.833385472079,1430.1990282672982,['full time'],['masters'],"['Fitters, Turners & Machinists', 'Board Appointments']"
company 99,job 990,4523.228054473305,4342.98342391892,['part time'],['masters'],"['Volunteer Coordination & Support', 'All Engineering ', 'All Advertising, Arts & Media']"
company 99,job 991,3832.20063528819,2065.9846819046825,['full time'],['MBA'],"['Environmental Services', 'Child Welfare, Youth & Family Services ', 'Programming & Production', 'Fitters, Turners & Machinists']"
company 99,job 992,8826.60102339589,992.8101708300585,['casual'],['MBA'],"['Team Leaders/Supervisors', 'Business/Systems Analysts']"
company 99,job 993,9075.771367513575,7719.902484685941,['part time'],['masters'],['Generalists - In-house']
company 99,job 994,9419.599257732414,1429.070896052408,['internship'],['PhD'],['Cost Accounting']
company 99,job 995,8253.077483503854,2368.582898956956,['part time'],['tertiary'],"['Financial Planning', 'Generalists - Law Firm', 'Management - Universities']"
company 99,job 996,4575.011278515843,3954.113237993798,['full time'],['tertiary'],['Bakers & Pastry Chefs']
company 99,job 997,1280.418911523542,943.9197093138374,['casual'],['tertiary'],"['Other', 'Natural Therapies & Alternative Medicine']"
company 99,job 998,1265.9219384141973,1199.42994092194,['internship'],['secondary'],['Accounts Officers/Clerks']
company 99,job 999,5917.922603312951,4444.954656875431,['apprenticeship'],['none'],"['All Call Centre & Customer Service ', 'Industrial Design', 'Personal Injury Law', 'Other', 'Telecommunications']"
