company,name,salary_top,salary_bottom,type,education,latitude,longitude,skills,description
company 30,job 305,8033.090620967,1865.54219210059,apprenticeship,none,-33.65441421326168,151.21103949916127,"['Environmental Services', 'Developers/Programmers ', 'Food Technology & Safety', 'Assembly & Process Work']",GNC-Alfa CJSC is seeking a proactive and experienced programmer to join the Company's team on highly competitive terms with long-term perspectives and career growth opportunities within the Company.
company 30,job 306,688.0916809527781,193.4929094302429,apprenticeship,none,-33.829640346199035,151.266989006073,"[""Workers' Compensation"", 'Board Appointments']","The Tumo Center for Creative Technologies is seeking to
hire an energetic and organized Sports Coordinator who will be
responsible for the organization and running of the sports programs for
Tumo students including tournaments and outdoor activities at the Tumo
Park sports fields."
company 30,job 307,8567.533019763225,7669.0057023512945,apprenticeship,postgraduate,-33.77755350135799,151.0695602436753,"['Promotions', 'Engineering - Network', 'Other']","The International Monetary Fund Office in Georgia is
searching for a Monetary Economist. The position involves working in a
team of four people, headed by the IMF Resident Representative, which
monitors and evaluates economic developments in Georgia. The economist
would be expected to monitor closely developments in the financial
sector, including in the National Bank of Georgia, commercial banks and
financial markets. The position involves daily contact with senior
officials in the National Bank of Georgia, as well as with commercial
bankers and other government departments. The initial appointment will
be for one year, subject to a strong performance during an initial
2-month probationary period."
company 30,job 308,9157.443586840263,3321.152235679552,part time,masters,-33.92079047635468,151.52578140801464,"['Nursing - Management', 'Library Services & Information Management', 'Personal Injury Law', 'All Information & Communication Technology ']","Arge Business LLC is seeking Delivery Agents for its
Sales Department."
company 30,job 309,7554.683219469074,3112.4150658127137,part time,none,-33.85902370354149,151.0109290556809,"['Research & Fellowships', 'Other', 'Locksmiths', 'All Insurance & Superannuation', 'Art Direction']","The incumbent will be responsible for the development
of applications and distributed applications. He/ she will also be in
charge of developing applications to integrate existing vendor systems
with each other and interfaces for 3rd parties to internal system. The
Software Developer will also need to assess risk and impact on the
existing system that may arise due to any requirement or functional
change. He/ she will prepare easy usable install packages as well as
modify all existing services based on new business or technical
requirement or changes."
company 31,job 310,1234.9362762553594,136.49154564891353,internship,tertiary,-33.88960470266973,151.3506418095805,['Direct Marketing & CRM'],"The incumbent will be responsible for the
implementation of information security actions in the company."
company 31,job 311,4353.19789478261,3677.697935186246,internship,postgraduate,-33.72210561365144,151.29789713100314,['Sales Coordinators'],"The Ministry of Economy of the Republic of Armenia
offers positions for highly qualified persons to support the Armenian
negotiation team for the Deep and Comprehensive Free Trade Agreement
(DCFTA), to be negotiated with the European Union, in the following
areas: 
1. General Trade Issues, Trade and Sustainable Development, Transparency
of Regulations, Competition Policy and Energy; 
2. Technical Barriers to Trade, Sanitary and Phyto-sanitary Regulations
and Intellectual Property Rights; 
3. Anti-dumping and Countervailing Measures, Safeguards, Dispute
Settlement and General Exceptions; 
4. Trade in Services, Capital Movements, Payments and Anti-fraud; 
5. Trade in Goods, Trade Facilitation and Customs, Rules of Origin and
Procurement. 
The incumbent will work under the supervision of the DCFTA Technical
Coordinator and support the former, prepare the required documents for
the DCFTA Inter-Agency Commission sessions, take minutes of the sessions
thereof, ensure liaison between the DCFTA Inter-Agency Commission and the
working groups, cooperate with the representatives of the DCFTA business
community and the civil society, and prepare materials for the DCFTA
coverage. 
The tasks include researching particular issues, assessing the impact of
changes and concessions on the Armenian economy, preparing policy and
position papers, reviewing the relevant Armenian legislation and making
proposals for their approximation with the EU acquis communautaire."
company 31,job 312,4376.734408163684,1618.507853756773,apprenticeship,secondary,-34.07835477299948,151.25259855511686,"['General Practitioners', 'All Sport & Recreation', 'All Information & Communication Technology ', 'Management - Vocational']","We are looking for an enthusiastic, self-motivated
personality who will combine excellent interpersonal and organizational
skills and have the ability to adapt to an international environment."
company 31,job 313,7946.715884494283,1171.5289609340373,apprenticeship,postgraduate,-34.02352129232479,151.09773739569198,"['Banking - Corporate & Institutional', 'Army', 'Telecommunications']","CHF International Armenia Branch is looking for a
Construction Trainer who will conduct training courses on construction
skills of Painting and Plastering, Wood Flooring, Concrete Works and
Stone Masonry and Tiling in the towns of Gavar, Hrazdan, Dilijan, Kapan,
Goris, Ijevan, Artik and Vayk. The job is based in Yerevan with travel to
the regions. The training program and training materials will be
provided."
company 31,job 314,941.1316550059545,840.2898177555851,full time,secondary,-33.768173927339845,150.88330142841,['Gardening & Landscaping'],"Design and implementation of various banking
applications."
company 31,job 315,9508.064197695749,8984.196155979362,internship,masters,-34.00670677594177,151.25208309905778,"['Receptionists', 'Volunteer Coordination & Support']","The incumbent will provide leadership and oversight to
the implementation of the Technical Programs and ensure that proper
partnerships with the Local Government and civil society actors are in
place in the targeted marz/ zone."
company 31,job 316,3312.9440742784946,3277.6376943196083,internship,none,-33.604655454430215,151.28561914510777,['Oil & Gas - Drilling'],"The Senior Mobile Developer will be a key member of the
development team in Armenia designing, developing and supporting highly
visible/ highly valued mobile and tablet solutions."
company 31,job 317,9968.259351130238,561.5678073215979,internship,secondary,-33.86296177459268,151.3356787307345,"['Banking & Finance Law', 'Other', 'Management - Department/Assistant', 'Nursing - Community, Maternal & Child Health']","The company is looking for an Android Developer who
possesses a passion for pushing mobile technologies to the limits and
will work with a team of Engineers to design and build the next
generation of the company's mobile applications."
